Id,Name,AllIngredients,Verbs,Steps,Ingredient
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",sprayed,3,"[' pancetta,pancetta, panko breadcrumbs, campanelle pasta, spanish onion, spanish olives with pimento, panir,panir,pancakes, japanese eggplants, japanese-style bread crumbs, spanish olives,spanish onion, pan dripping, japanese eggplant, marzipan carrots, spanish rice, pan juices,spanish chorizo, cooking spray,cooking spray, nonstick cooking spray,nonstick cooking spray, pam cooking spray, olive oil flavored cooking spray,olive oil flavored cooking spray,vegetable oil cooking spray, light vegetable oil cooking spray,canola oil cooking spray, vegetable oil cooking spray, canola oil cooking spray']"
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",remove,3,"[' pancetta,pancetta, panko breadcrumbs, campanelle pasta, spanish onion, spanish olives with pimento, panir,panir,pancakes, japanese eggplants, japanese-style bread crumbs, spanish olives,spanish onion, pan dripping, japanese eggplant, marzipan carrots, spanish rice, pan juices,spanish chorizo, cooking spray,cooking spray, nonstick cooking spray,nonstick cooking spray, pam cooking spray, olive oil flavored cooking spray,olive oil flavored cooking spray,vegetable oil cooking spray, light vegetable oil cooking spray,canola oil cooking spray, vegetable oil cooking spray, canola oil cooking spray']"
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",remove,22,"[' new potato, dried chipotle powder, chipotle pepper, sweet potatoes, potatoes, sweet potato, russet potatoes, potato, red potatoes,baby red potatoes, baby potatoes,sweet potato, chipotle chile in adobo,potatoes, chipotle peppers,chipotle chiles in adobo, pureed chipotle chiles, boiled potatoes, instant mashed potatoes, baking potatoes, yukon gold potatoes, white potatoes, potato chips, yukon gold potato, simply potatoes shredded hash browns, chipotle chiles, chipotle chiles in adobo, chipotle chile, instant potato flakes, idaho potatoes, new potatoes, russet potato, boiling potato, ground chipotle chile pepper,new potato, potato starch,sweet potatoes,potato,red potatoes, fingerling potato, mashed potatoes, potato sticks, small potato, potato salad, tabasco brand chipotle pepper sauce,russet potatoes,mashed potatoes, boiling potatoes, dried chipotle chile,new potatoes, white potato,idaho potatoes, frozen potato pierogies,yukon gold potato, yellow fin potatoes, small red potato, small potatoes, reduced-fat potato chips, simply potatoes traditional mashed potatoes, simply potatoes diced potatoes with onion, baking potato, raw potatoes, raw sweet potato, buckwheat flour, whole wheat flour,whole wheat flour, wheat germ,buckwheat flour, bulgur wheat, whole wheat bread crumbs, whole wheat hamburger buns, wheat, whole wheat pasta, whole wheat angel hair pasta, whole wheat bread,whole wheat tortillas, wheat flour,wheat berries, whole wheat crackers,whole wheat macaroni, whole grain wheat flour,wheat flour, bulgar wheat,whole wheat pita bread, whole wheat penne, whole wheat lasagna noodles, white whole wheat flour, whole wheat pastry flour, wheat bran, whole wheat breadcrumbs, whole wheat spaghetti, whole wheat couscous']"
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",add,4,"[' frozen leaf spinach, spinach, fresh spinach, frozen chopped spinach, spinach and artichoke cream cheese, baby spinach, frozen spinach, canned spinach,fresh spinach, spinach fettuccine, spinach leaves, fresh spinach leaves,frozen chopped spinach,baby spinach, baby spinach leaves,spinach, ricotta cheese,part-skim ricotta cheese, whole milk ricotta cheese, low-fat ricotta cheese, fat-free ricotta cheese, light ricotta cheese, gorgonzola, basil, dried basil, dried basil leaves, fresh basil, basil leaves, fresh basil leaves, thai basil, ground basil, dried sweet basil leaves, diced tomatoes with basil and garlic, fresh basil leaf, sweet basil, basil pesto, tomato and basil pasta sauce, dry basil, dry basil leaves, fresh parsley, fresh parsley leaves, parsley, italian parsley, dried parsley flakes, fresh italian parsley, dried parsley, fresh parsley sprig, flat leaf parsley, fresh flat-leaf parsley, flat-leaf italian parsley, parsley stems, parsley sprig, parsley flakes']"
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",add,6,"[' eggs, hard-boiled eggs,eggs, extra-large eggs,extra large eggs, jumbo eggs,hard-boiled eggs']"
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",add,14,"['boneless skinless chicken breasts, chicken broth,chicken breasts, chicken stock, chicken thigh fillet, chicken bouillon cube,chicken thighs, chicken stock cube, reduced-sodium chicken broth, cooked chicken breasts, boneless chicken,boneless chicken breasts, chicken thighs, low-fat chicken broth, chicken, boneless chicken thighs, boneless skinless chicken breasts, cream of chicken soup, organic free range fat free chicken broth, boneless skinless chicken thighs, cooked chicken,chicken broth, boneless skinless chicken breast halves, ground chicken,skinless chicken thighs,chicken tenders,chicken, chicken bouillon cubes,chicken breast halves, chicken base,skinless chicken breasts, low sodium chicken broth, chicken legs, chicken breasts, chicken livers, chicken-flavored ramen noodles, skinless chicken thighs, chicken stock powder, boneless chicken breasts,chicken wings,boneless chicken thighs, boneless chicken breast halves, roasting chickens, chicken giblets, homemade chicken stock,cooked chicken,boneless chicken breast, chicken bouillon, chicken breast,boneless skinless chicken breast, rich chicken broth,chicken breast, cooked chicken breast,skinless chicken breast, skinless chicken leg quarters,boneless skinless chicken breast halves, rotisserie-cooked chicken, boneless skinless chicken legs, skinless chicken breast half, whole chicken breasts,skinless chicken piece,skinless chicken drumsticks, chicken tenders,skinless chicken,chicken stock, skinless chicken breast,chicken fillets,chicken pieces,whole chicken,chicken piece, chicken breast fillets,ground chicken,whole chickens, boneless skinless chicken,boneless skinless chicken thighs,boneless chicken,swanson chicken broth, reduced-sodium fat-free chicken broth,roasting chickens, chicken legs-thighs, grilled chicken breast, chicken drumsticks, skinless chicken legs, chicken stock cubes, fat-free chicken broth,whole chicken breasts, chicken wings, vegetarian chicken pieces,chicken breast fillets,chicken legs, condensed cream of chicken soup, fat-free low-sodium chicken broth, chicken breast halves, instant chicken bouillon, chicken parts,whole boneless skinless chicken breasts, white chicken meat, boneless skinless chicken breast, low-sodium chicken stock,chicken tenderloins, grilled chicken,dark chicken meat, instant chicken bouillon granules, cooked chicken breast halves, boneless chicken breast,chicken drumsticks, skinless chicken, ""campbells cream of chicken soup"", chicken pieces, unsalted chicken stock, chicken thigh fillets, chicken bouillon granule, free-range chicken,skinless chicken pieces, chicken fat, chicken strips, hot chicken broth, canned chicken broth, whole chicken, whole chickens,rotisserie-cooked chicken, skinless chicken breasts,chicken thigh fillets, fat free chicken broth, chicken breast tenders, chicken bouillon powder,roasting chicken, boneless skinless smoked chicken breasts, grilled chicken breasts, chicken thigh,chicken breast fillet, cooked wild rice, cooking spray, cooked rice,cooking spray, cooked shrimp, nonstick cooking spray, cooking oil, cooked white rice,nonstick cooking spray, cooked long-grain rice, cooked pasta, tart cooking apples,cooked brown rice, pam cooking spray, olive oil flavored cooking spray, cooked couscous, cooked turkey breast, hard-cooked egg, quick-cooking tapioca,olive oil flavored cooking spray, cooked ditalini, cooked basmati rice, cooked brown rice, quick-cooking rolled oats,cooked wild rice, uncooked rice, cooked spaghetti, cooked bacon,vegetable oil cooking spray, light vegetable oil cooking spray,cooked bacon, quick-cooking oats,canola oil cooking spray,cooking oil, cooked small shell pasta, cooked italian sausage, cooked elbow macaroni, quick-cooking oatmeal, cooked ham, cooked turkey, vegetable oil cooking spray, quick-cooking barley,cooked shrimp, quick-cooking couscous, cooked jasmine rice, crisco cooking oil, gingersnap cookie, cooked noodles, canola oil cooking spray, cooking sherry,cooked turkey,cooked rice, quick-cooking brown rice']"
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",add,18,"[' sweet potatoes, potatoes, russet potatoes, red potatoes,baby red potatoes, baby potatoes,potatoes, boiled potatoes, instant mashed potatoes, baking potatoes, yukon gold potatoes, white potatoes, simply potatoes shredded hash browns, idaho potatoes, new potatoes,sweet potatoes,red potatoes, mashed potatoes,russet potatoes,mashed potatoes, boiling potatoes,new potatoes,idaho potatoes, yellow fin potatoes, small potatoes, simply potatoes traditional mashed potatoes, simply potatoes diced potatoes with onion, raw potatoes, panko breadcrumbs, campanelle pasta, pancetta, spanish onion, spanish olives with pimento, panir,pancetta,panir,pancakes, japanese eggplants, japanese-style bread crumbs, spanish olives,spanish onion, pan dripping, japanese eggplant, marzipan carrots, spanish rice, pan juices,spanish chorizo, water, boiling water, seltzer water, hot water, cold water, warm water,warm water, sliced water chestnuts,water, water chestnuts, ice water, tap water, water chestnut,hot water, rose water, watercress,coconut water, bottled water, watermelon,boiling water, water chestnut flour, watercress leaves, solid white tuna packed in water, water-packed artichoke hearts, fresh water, watercress leaf, salt, salt and pepper, unsalted butter,salt, salt & freshly ground black pepper,unsalted butter, kosher salt, coarse salt, seasoning salt, sea salt, salted peanuts, salt & pepper,kosher salt, garlic salt, celery salt, kosher salt & freshly ground black pepper, coarse sea salt, no-salt-added corn, salt and black pepper,sea salt,coarse salt, onion salt, salted butter, saltine crackers, unsalted cashews, salt & fresh ground pepper, fine sea salt, table salt, unsalted dry roasted peanuts, unsalted peanuts, ""lawrys seasoned salt"",salt cod fish, black salt, saltines, flaked sea salt, garlic sea salt, iodized salt, unsalted chicken stock, salted almond, no-added-salt tomato paste, saltine, rock salt, salt pork, no-salt-added diced tomatoes, jalapeno seasoning salt, salt-free cream-style corn, no-salt-added whole tomatoes,unsalted dry roasted peanuts, season salt, roasted unsalted peanuts']"
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",add,23,"[' low-fat buttermilk, butter, unsalted butter,unsalted butter,butter, buttermilk, peanut butter, natural-style peanut butter, reduced-fat creamy peanut butter, coconut butter, clarified butter,butternut squash, smooth cashew butter, smooth peanut butter, butternut squash,peanut butter, butter flavor shortening, salted butter, sweet butter, butter lettuce leaves, chunky peanut butter,buttermilk, light butter, butter flavored crackers, peanut butter chips, dry buttermilk, pillsbury grands refrigerated buttermilk biscuits, butter beans,clarified butter, whipped butter, butter lettuce leaf, creamy peanut butter, almond butter, skim milk buttermilk, butter buds, butternut pumpkin, prune butter, apple butter, salt, salt and pepper,salt, salt & freshly ground black pepper, kosher salt, coarse salt, seasoning salt, sea salt, salted peanuts, salt & pepper,kosher salt, garlic salt, celery salt, kosher salt & freshly ground black pepper, coarse sea salt, no-salt-added corn, salt and black pepper,sea salt,coarse salt, onion salt, saltine crackers, unsalted cashews, salt & fresh ground pepper, fine sea salt, table salt, unsalted dry roasted peanuts, unsalted peanuts, ""lawrys seasoned salt"",salt cod fish, black salt, saltines, flaked sea salt, garlic sea salt, iodized salt, unsalted chicken stock, salted almond, no-added-salt tomato paste, saltine, rock salt, salt pork, no-salt-added diced tomatoes, jalapeno seasoning salt, salt-free cream-style corn, no-salt-added whole tomatoes,unsalted dry roasted peanuts, season salt, roasted unsalted peanuts, fresh coarse ground black pepper, cracked black pepper, green pepper, cayenne pepper, red chili pepper, ground cayenne pepper, pepper, red peppers, habanero pepper, green bell pepper, fresh jalapeno peppers, serrano pepper, fresh ground black pepper, red bell pepper, yellow bell pepper, peppercorns, black pepper, white pepper, ground red pepper, ground black pepper, red pepper, red bell peppers, yellow pepper, black peppercorns, chipotle pepper, fresh cracked pepper, piquillo peppers, red pepper flakes, crushed red pepper flakes, bell pepper, green peppers, bell peppers, scotch bonnet pepper, yellow peppers, jalapeno pepper, peppercorn, pepperoni, hot pepper sauce, dried red chili peppers, szechuan peppercorns, roasted red pepper, poblano pepper, dry crushed red pepper, fresh ground white pepper, red chili peppers, red cayenne pepper, pickled jalapeno pepper, coarse black pepper, thai red chili pepper, red sweet bell pepper, green chili pepper, sweet red pepper, fresh ground pepper, pepperoncini peppers, chili pepper, monterey jack pepper cheese, green bell peppers, chinese red peppers, yellow bell peppers, jalapeno peppers, dried red pepper flakes, habanero peppers, chipotle peppers, chili peppers, red chili pepper flakes, pickled sweet peppers, white peppercorns, roasted red and yellow peppers, hot pepper flakes, ground pepper, roasted red peppers,roasted red peppers, liquid hot pepper sauce, sweet pepper, pepperoni slices, scotch bonnet peppers, lemon pepper seasoning, cracked pepper, hot pepper paste, hot chili pepper, poblano peppers,white pepper, garlic pepper seasoning, dried hot peppers, peppercorn ranch dressing, pepper bacon, whole black peppercorns, green pepper ring,bell peppers, del monte zesty jalapeno pepper diced tomato, white pepper powder, pepper rings, hot red pepper flakes, pepperoncini pepper, green peppercorn, orange bell pepper, szechwan pepper, chili pepper flakes,dried pasilla peppers, sweet green pepper, serrano peppers, whole black peppercorn, yellow sweet pepper, fresh chili peppers, pickled jalapeno peppers,red bell peppers, fresh jalapeno pepper, dried chili pepper flakes, ground szechuan peppercorns, cayenne pepper sauce, sweet bell pepper, hot pepper, green pepper rings, ground chipotle chile pepper, fat free monterey jack pepper cheese,bell pepper, ground dried arbol chile peppers, hot green chili peppers, lemon pepper, turkey pepperoni, hot red chili peppers, cubanelle pepper, fresh black pepper, jalapeno pepper cheese, thai peppers, dried hot pepper, fresh chili pepper, hot banana peppers, ground white pepper, tabasco brand chipotle pepper sauce,white peppercorns, hot red pepper sauce, tomatoes with jalapeno peppers, green chili peppers,poblano pepper, banana peppers,black pepper,dried hot red chili peppers, hot green chili pepper, orange sweet bell pepper, pink peppercorns, orange peppers, peppadew peppers,roasted red pepper, pimento pepper,peppercorn,jalapeno pepper, roasted sweet red pepper, mini sweet peppers, korean red pepper paste, skim milk, milk, coconut milk, nonfat dry milk powder,skim milk,milk, reduced-fat milk, whole milk, 2% low-fat milk, coconut milk powder, unsweetened coconut milk, evaporated skim milk, evaporated milk, powdered milk, soymilk, 2% milk, 1% low-fat milk,whole milk, whole milk ricotta cheese,coconut milk, nonfat milk, milk chocolate chips, light coconut milk, carnation evaporated milk, low-fat milk,nonfat dry milk powder, sweetened condensed milk, fat-free sweetened condensed milk, low-fat coconut milk, goat milk yogurt, half and half milk, rice milk,almond milk']"
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",add,26,"[' vegetable stock, chicken stock, beef stock, chicken stock cube, stock, fish stock, chicken stock powder, homemade chicken stock, shrimp stock, homemade vegetable stock, vegetable stock powder,chicken stock, chicken stock cubes, seafood stock, low-sodium chicken stock, unsalted chicken stock,vegetable stock, lamb stock cube, fish stock granules, dry mustard, yellow mustard, spicy mustard, whole grain mustard, mustard, coarse grain mustard, dijon mustard, mustard powder, mustard seeds, french dijon mustard, prepared mustard, ground mustard, creole mustard, prepared yellow mustard, yellow mustard seeds, dijon-style mustard, black mustard seeds, chinese mustard, spicy brown mustard, grainy mustard, english mustard, brown mustard, whole grain dijon mustard, brown mustard seeds,creole mustard, ""emerils kicked up horseradish mustard"", mustard greens, ""colemans dry mustard"",prepared yellow mustard, german mustard, stone ground mustard, mustard oil, grey poupon dijon mustard, lemon zest, lemon juice, lemon peel, lemon, fresh lemon juice, lemon wedges, lemons, fresh lemon zest,lemons, lemongrass, lemon thyme, lemon twist, fresh lemongrass,lemon juice, lemon pepper seasoning, lemon extract, lemon rind, candied lemon peel, lemon wedge, preserved lemon, lemon cucumber, lemon curd, lemon pepper, lemongrass paste, dried lemon peel, lemon slices, lemon vinaigrette, powdered lemon grass, preserved lemons, frozen cherry lemonade concentrate, lemon slice, fresh lemon, orange zest, zest of, lime zest, juice and zest of, del monte zesty jalapeno pepper diced tomato, juice of, orange juice, lime juice, apple juice, fresh orange juice, fresh lime juice, diced tomatoes with juice, unsweetened pineapple juice, mango juice, tomato juice, pineapple juice, pineapple chunks in juice, clamato juice, spicy vegetable juice, juice, tomatoes with juice, clam juice, tamarind juice, mangoes in juice, ginger juice, cherry juice, pineapple juice concentrate, bottled clam juice, maraschino cherry juice,pickle juice,fresh lime juice,cranberry juice cocktail, v8 vegetable juice, jalapeno juice, carrot juice, key lime juice, apricot juice, fruit juice, grapefruit juice, garlic juice, grape juice, vegetable juice, frozen orange juice concentrate, sliced peaches in juice, peach juice, olive juice, coconut juice, pan juices,tomato juice, blood orange juice, fresh parsley, fresh parsley leaves, parsley, italian parsley, dried parsley flakes, fresh italian parsley, dried parsley, fresh parsley sprig, flat leaf parsley, fresh flat-leaf parsley, flat-leaf italian parsley, parsley stems, parsley sprig, parsley flakes, salt, salt and pepper, unsalted butter,salt, salt & freshly ground black pepper,unsalted butter, kosher salt, coarse salt, seasoning salt, sea salt, salted peanuts, salt & pepper,kosher salt, garlic salt, celery salt, kosher salt & freshly ground black pepper, coarse sea salt, no-salt-added corn, salt and black pepper,sea salt,coarse salt, onion salt, salted butter, saltine crackers, unsalted cashews, salt & fresh ground pepper, fine sea salt, table salt, unsalted dry roasted peanuts, unsalted peanuts, ""lawrys seasoned salt"",salt cod fish, black salt, saltines, flaked sea salt, garlic sea salt, iodized salt, salted almond, no-added-salt tomato paste, saltine, rock salt, salt pork, no-salt-added diced tomatoes, jalapeno seasoning salt, salt-free cream-style corn, no-salt-added whole tomatoes,unsalted dry roasted peanuts, season salt, roasted unsalted peanuts, fresh coarse ground black pepper, cracked black pepper, green pepper, cayenne pepper, red chili pepper, ground cayenne pepper, pepper, red peppers, habanero pepper, green bell pepper, fresh jalapeno peppers, serrano pepper, fresh ground black pepper, red bell pepper, yellow bell pepper, peppercorns, black pepper, white pepper, ground red pepper, ground black pepper, red pepper, red bell peppers, yellow pepper, black peppercorns, chipotle pepper, fresh cracked pepper, piquillo peppers, red pepper flakes, crushed red pepper flakes, bell pepper, green peppers, bell peppers, scotch bonnet pepper, yellow peppers, jalapeno pepper, peppercorn, pepperoni, hot pepper sauce, dried red chili peppers, szechuan peppercorns, roasted red pepper, poblano pepper, dry crushed red pepper, fresh ground white pepper, red chili peppers, red cayenne pepper, pickled jalapeno pepper, coarse black pepper, thai red chili pepper, red sweet bell pepper, green chili pepper, sweet red pepper, fresh ground pepper, pepperoncini peppers, chili pepper, monterey jack pepper cheese, green bell peppers, chinese red peppers, yellow bell peppers, jalapeno peppers, dried red pepper flakes, habanero peppers, chipotle peppers, chili peppers, red chili pepper flakes, pickled sweet peppers, white peppercorns, roasted red and yellow peppers, hot pepper flakes, ground pepper, roasted red peppers,roasted red peppers, liquid hot pepper sauce, sweet pepper, pepperoni slices, scotch bonnet peppers, cracked pepper, hot pepper paste, hot chili pepper, poblano peppers,white pepper, garlic pepper seasoning, dried hot peppers, peppercorn ranch dressing, pepper bacon, whole black peppercorns, green pepper ring,bell peppers, white pepper powder, pepper rings, hot red pepper flakes, pepperoncini pepper, green peppercorn, orange bell pepper, szechwan pepper, chili pepper flakes,dried pasilla peppers, sweet green pepper, serrano peppers, whole black peppercorn, yellow sweet pepper, fresh chili peppers, pickled jalapeno peppers,red bell peppers, fresh jalapeno pepper, dried chili pepper flakes, ground szechuan peppercorns, cayenne pepper sauce, sweet bell pepper, hot pepper, green pepper rings, ground chipotle chile pepper, fat free monterey jack pepper cheese,bell pepper, ground dried arbol chile peppers, hot green chili peppers, turkey pepperoni, hot red chili peppers, cubanelle pepper, fresh black pepper, jalapeno pepper cheese, thai peppers, dried hot pepper, fresh chili pepper, hot banana peppers, ground white pepper, tabasco brand chipotle pepper sauce,white peppercorns, hot red pepper sauce, tomatoes with jalapeno peppers, green chili peppers,poblano pepper, banana peppers,black pepper,dried hot red chili peppers, hot green chili pepper, orange sweet bell pepper, pink peppercorns, orange peppers, peppadew peppers,roasted red pepper, pimento pepper,peppercorn,jalapeno pepper, roasted sweet red pepper, mini sweet peppers, korean red pepper paste']"
116431,stuffed chicken breasts with smashed potatoes,"fresh spinach, fresh basil leaves, fresh parsley, ricotta cheese, gorgonzola, pancetta, salt & freshly ground black pepper, eggs, dry white wine, homemade chicken stock, dijon mustard, lemon, juice and zest of, fresh parsley leaves, lemon, boneless skinless chicken breast halves, kosher salt, fresh ground black pepper, vegetable oil, red potatoes, butter, milk, salt and pepper",mix,4,"[' frozen leaf spinach, spinach, fresh spinach, frozen chopped spinach, spinach and artichoke cream cheese, baby spinach, frozen spinach, canned spinach,fresh spinach, spinach fettuccine, spinach leaves, fresh spinach leaves,frozen chopped spinach,baby spinach, baby spinach leaves,spinach, ricotta cheese,part-skim ricotta cheese, whole milk ricotta cheese, low-fat ricotta cheese, fat-free ricotta cheese, light ricotta cheese, gorgonzola, basil, dried basil, dried basil leaves, fresh basil, basil leaves, fresh basil leaves, thai basil, ground basil, dried sweet basil leaves, diced tomatoes with basil and garlic, fresh basil leaf, sweet basil, basil pesto, tomato and basil pasta sauce, dry basil, dry basil leaves, fresh parsley, fresh parsley leaves, parsley, italian parsley, dried parsley flakes, fresh italian parsley, dried parsley, fresh parsley sprig, flat leaf parsley, fresh flat-leaf parsley, flat-leaf italian parsley, parsley stems, parsley sprig, parsley flakes']"
